话题链接,话题内容,楼主ID,楼主昵称,楼主性别,发布日期,发布时间,转发量,评论量,点赞量,评论者ID,评论者昵称,评论者性别,评论日期,评论时间,评论内容
https://m.weibo.cn/detail/4484695553106604,【专家解读：#美军医疗船抗疫作用有限#】美国海军部署“舒适号”和“仁慈号”两艘大型医疗船，协助抗击疫情。军事专家杜文龙解读：海上的“三甲医院”虽可实现陆海隔离，但如果隔离做不好，反而会像钻石公主号一样，出现大规模爆发传染，因此难以发挥决定性作用。央视军事的微博视频 @央视军事 ,1974576991,环球时报,m,2020/3/20,23:30:04,64,185,688, , , , , , 
https://m.weibo.cn/detail/4484571388975154,【国家卫健委：19日我国#首次新增本土确诊及疑似病例零报告#，#18省份及兵团无本土确诊及疑似病例#】20日，国家卫健委新闻发言人米锋表示，3月19日，我国首次实现新增本土确诊病例和疑似病例零报告，已有18个省份和新疆生产建设兵团无本土现有确诊和疑似病例。 人民日报的微博视频 ,2803301701,人民日报,m,2020/3/20,15:16:41,706,1328,24893, , , , , , 
https://m.weibo.cn/detail/4484673369838129,#全球疫情# #海外抗疫日记# #意大利疫情# 抗击肺炎的故事。意大利医院一名刚结束值班的护士，忍不住哭了起来。她说，从来没有见过如此多的痛苦，心中像压了一块石头。近日意大利感染人数持续暴增，医院里一床难求，全国的医护人员都全力以赴。即便有人倒下了，也不能停止战斗。每日工作要与器械产生的巨大噪音相伴。医护工作者都是天使，如果想为他们分担一些，那么大家就要担负起自己的责任，多一些责任感。 Nita大呵呵的微博视频,6476189426,Nita大呵呵,f,2020/3/20,22:01:55,119,252,1207, , , , , , 
https://m.weibo.cn/detail/4484695032986149,#美国疫情# 纽约州州长Andrew Cuomo下令：非必要企业将其100％的员工留在家里，以遏制全州范围内迅速传播的新型冠状病毒疫情。“这是我们可以采取的最严厉的行动。”@凤凰纽约庞哲 @陈莺迁 @鳳凰陳卿瑋 美国·The White House 白宫 ,6498373231,凤凰王又又,f,2020/3/20,23:28:00,28,114,407, , , , , , 
https://m.weibo.cn/detail/4484556004544428,【#古特雷斯称全球经济衰退可能破纪录#】19日，联合国秘书长古特雷斯在纽约总部举行视频记者会。古特雷斯表示：我们正面临着联合国75年历史上前所未见的全球健康危机。全球经济衰退基本是肯定的，并可能是破纪录的程度。到今年年底，全世界的工人可能损失多达3.4万亿美元的收入。这是一场需要团结应对，才能度过的人类危机。 央视新闻的微博视频,2656274875,央视新闻,m,2020/3/20,14:15:33,1650,2254,28199, , , , , , 
https://m.weibo.cn/detail/4484528930608470,【#捷克总统说只有中国向其提供医疗物资援助#】当地时间3月19日晚上，捷克总统泽曼就新冠肺炎疫情发表电视讲话时表示：目前最大的困难是医疗物资短缺，“因此，我要感谢中华人民共和国，因为中国是唯一一个向捷克提供医疗物资援助的国家。目前，首批病毒检测试剂已抵达捷克”。此前，中国疫情形势严峻的时刻，泽曼曾亲自号召捷克社会各界捐款捐物，并专门派军机为中国运送紧急医疗物资。（总台记者徐明）,2656274875,央视新闻,m,2020/3/20,12:27:58,2380,6142,207088, , , , , , 
https://m.weibo.cn/detail/4484697696928914,【#广州地标大屏写满援鄂医护名字#：你的名字，我们的荣光！】20日晚，广州市内的广州塔、花城广场、北京路等地标建筑及路段的大屏幕齐亮灯，用海报和分批播放队员名字的方式向战“疫”归来的广东支援湖北医疗队员致敬。今夜，#援鄂医护名字闪耀广州地标#，最特别的礼遇献给最英勇的抗疫英雄！广州日报的微博视频,1686546714,环球网,f,2020/3/20,23:38:35,63,54,588, , , , , , 
https://m.weibo.cn/detail/4484685533028431,【人民微评：欢迎最可爱的人，就该用最高礼遇】“过水门”接风洗尘，“铁骑”护送，国宴级大厨“投喂”，#各地最高礼遇迎接援鄂医护回家#。用心、用力、用情，每种仪式都传达朴素信息：为人民拼命，人民铭记心间；每种厚待都传导坚定的价值取向，呵护英雄才会英雄辈出。白衣执甲，英雄凯旋，欢迎回家！人民日报的微博视频,2803301701,人民日报,m,2020/3/20,22:50:15,1890,1015,6940, , , , , , 
https://m.weibo.cn/detail/4484694416256202,【#春分已至英雄可归# 广东援湖北医疗队523名成员返程】今天，广东援助湖北的523名医疗队员圆满完成任务启程返粤，向着曾经奋斗过的城市挥手告别。出发前，列车乘务员和他们互相比心，执勤特警也敬礼相送。有医疗队成员写下了临别祝愿：“热干面，要好好的！”#谢谢你们为湖北拼过命#！（摄影/田悦） ,2656274875,央视新闻,m,2020/3/20,23:25:33,359,423,3912, , , , , , 
https://m.weibo.cn/detail/4484688280485400,【经得起考验的真爱！#隔玻璃亲吻的女护士与男友领证#，全网送祝福】3月20日，浙江义乌，隔玻璃一吻走红的95后抗疫护士陈颖和未婚夫黄千瑞，今天终于领证结婚。1月26日，陈颖作为首批负压病房护士进入抗疫一线工作，本打算2月14日领结婚证的他们，也因为疫情耽误了婚期。@一手Video 一手video的秒拍视频,6004281123,梨视频,m,2020/3/20,23:01:09,404,799,15729, , , , , , 
https://m.weibo.cn/detail/4484686480947523,【支援鄂州医疗队首批433人踏上归途 沿途一市民下跪送行】3月20日，贵州对口支援鄂州医疗队首批433名队员踏上归途。今天也是鄂州解禁第一天，每家可以出门一个人，市民们欢送援鄂医疗队返程，一路上，送行的群众不断欢呼，一位市民更是激动地下跪感谢。医疗队队员说当时离得较远，认不出他是谁，但自己还是被深深的感动。（贵州广播电视台）正能量News的秒拍视频,1845864154,看看新闻KNEWS,m,2020/3/20,22:54:01,75,79,824, , , , , , 
https://m.weibo.cn/detail/4484699143890359,【#谢谢你为湖北拼过命#】近日，#支援湖北医疗队开始撤离#。为表达对他们的谢意和敬意，武汉居民在阳台上齐声大喊“谢谢你们”；山东医疗队回家时，机场准备了最高礼遇“过水门”仪式；海南医疗队共收到了117封来自患者的感谢信……网友：这场过命之交，让人红了眼眶↓转起致敬！ ,2656274875,央视新闻,m,2020/3/20,23:44:20,373,330,2676, , , , , , 
https://m.weibo.cn/detail/4484700879754851,#美国疫情# 白宫新冠简报会开始。 特朗普：我们来更新应对中国病毒的最新进展。 美国·The White House 白宫 ,6498373231,凤凰王又又,f,2020/3/20,23:51:14,17,229,659, , , , , , 
https://m.weibo.cn/detail/4484700570006430,【137名英雄儿女回家了！#辽宁市民等2小时含泪迎接援鄂医护#】3月20日，辽宁首批援鄂137名医疗队员返程回沈阳，机场过水门、警车开道、全线绿灯放行，路旁还有自发赶来夹道欢迎的市民。一位71岁老人称今天这个日子，得赶来看这些孩子回家，还有一市民在路旁等了2个多小时。#辽宁援鄂首批医疗队137人返程#@一手Video 一手video的秒拍视频,6004281123,梨视频,m,2020/3/20,23:50:00,23,28,307, , , , , , 
https://m.weibo.cn/detail/4484699416113908,【#全球新冠肺炎确诊病例超25万#，死亡10389人】据海外网，美国约翰斯·霍普金斯大学发布的实时统计数据显示，截至北京时间3月20日23时35分，全球新冠肺炎确诊病例达250856例，超25万。死亡病例累计10389人。 ,1893801487,微天下,m,2020/3/20,23:45:25,172,444,1792, , , , , , 
https://m.weibo.cn/detail/4484684593478243,【#意大利急救热线专员病逝#，逝前曾安抚妻子】澎湃视频的微博视频 3月14日，意大利一名46岁医院接线员因感染新冠肺炎在家中去世。患者去世前曾叮嘱妻子睡觉，让其不要担心自己。他也是意大利因新冠肺炎死亡的最年轻患者之一。意大利急救热线专员病逝，逝前曾安抚妻子 ,5044281310,澎湃新闻,m,2020/3/20,22:46:31,123,208,815, , , , , , 
https://m.weibo.cn/detail/4484691116015944,【#武汉汉口火车站今日全面消杀#】3月20日，来自全国各地的蓝天救援队队员齐聚武汉汉口火车站，开始对这座在1月23日，因为武汉采取“封城”措施而关闭了58天的火车站开展消杀工作。蓝天救援队队员身背二氧化氯消毒液，手执双管脉冲弥雾机，对火车站内候车大厅，站台的地面，电梯、座椅等各种公共设施进行全面消杀，确保这座单日旅客发送量最高达近16万人次的城市交通枢纽在疫情防控最终环节不留死角、不留盲区。目前，车站何时重新开放仍然待定。（环球时报-环球网赴武汉特派记者樊巍、杨诚、崔萌）,1686546714,环球网,f,2020/3/20,23:12:26,226,211,1389, , , , , , 
https://m.weibo.cn/detail/4484684727979475,【#隔玻璃亲吻的女护士与男友领证#】 因“隔着玻璃的一吻”感动了许多网友的护士陈颖，今天结婚了。大年初一，浙大四院的陈颖接到护士长的通知紧急赶回医院参加培训，此后作为首批负压病房护士在一线救治新冠肺炎确诊病人。男友黄千瑞一直默默支持她，无法拥抱、亲吻，就用另一种方式陪伴她。两人约定，等疫情结束，第一件事就是去领证。尽管因抗疫推迟了 36 天，这个心愿终于实现了。@新华视点  新华视点的微博视频,1663072851,中国日报,m,2020/3/20,22:47:03,333,494,8253, , , , , , 
https://m.weibo.cn/detail/4484695553106604,【专家解读：#美军医疗船抗疫作用有限#】美国海军部署“舒适号”和“仁慈号”两艘大型医疗船，协助抗击疫情。军事专家杜文龙解读：海上的“三甲医院”虽可实现陆海隔离，但如果隔离做不好，反而会像钻石公主号一样，出现大规模爆发传染，因此难以发挥决定性作用。央视军事的微博视频 @央视军事 ,1974576991,环球时报,m,2020/3/20,23:30:04,66,187,694, , , , , , 
https://m.weibo.cn/detail/4484687055902952,#意大利疫情# 《安莎社》拍摄了今日米兰超市门口的情况，虽然人们保持距离，但超市依然人流量较大。这也是因为，米兰的大型超市较多，小型超市较少。日常便民，但疫情期间反而成了软肋。所以推广一波网上购买？#全球疫情# 意大利·热那亚 毯子-SerieA的微博视频 ,5246288285,毯子-SerieA,m,2020/3/20,22:56:18,2,42,137, , , , , , 
https://m.weibo.cn/detail/4484621129466279,【耿爽：#美国驱逐中国记者是怕被揭老底吗#】美国国务卿蓬佩奥称中方驱逐美国记者，是为了阻止外界获取疫情信息。外交部发言人耿爽回应：按照这种逻辑，美方变相驱逐中方60名记者是不是在企图妨碍外界获取疫情信息？是不是美方早就预料到一个月后国内的疫情会扩散蔓延，怕中国媒体去揭美国的老底？（总台央视记者 申杨 靳丹妮） 央视新闻的微博视频,2656274875,央视新闻,m,2020/3/20,18:34:19,4981,2883,49223, , , , , , 
https://m.weibo.cn/detail/4484614242526461,【#耿爽说没收到美国所谓1亿援助#】耿爽：美国政府官员在多个场合曾表示，将向包括中国在内的有关国家提供1亿美元的抗疫援助。别的国家是否收到我不清楚，但迄今为止中方从未收到以美国政府名义捐助的资金或物资。中方已正式回复美方，表示感谢，并请美方尽快将这笔物资捐助给更需要它的国家。 （总台央视记者申杨）央视新闻的微博视频,2656274875,央视新闻,m,2020/3/20,18:06:58,47578,45785,1450254, , , , , , 
https://m.weibo.cn/detail/4484518939111700,各省医疗队撤离回家视频合集（续）：援助湖北的各省医疗队陆续回家，当地的民众还有政府都用最高规格欢迎他们回家！最可爱的的人和最可爱的人民支撑起了祖国的蓝天，幸有你们，山河无恙！上一个视频仓促（网页链接），不够全，这次补充了很多省的画面，同时还做了护士特辑！上一次你们说哭着看完的，这一次我是哭着做完这个视频的 互联网的那点事的微博视频,1627825392,互联网的那点事,f,2020/3/20,11:48:16,11660,1731,19622, , , , , , 
https://m.weibo.cn/detail/4484687059892004,【#意大利医院护士讲述现状#：墓地每30分钟就要举行葬礼】3月20日，在意大利医院工作的一名英国护士接受英媒采访，讲述其所在医院现状。该名护士称源源不断的病人涌进医院，甚至只能被当作数字来对待，而死亡人数在不断增加。很多患者被隔离后，直到去世才能再与亲人有接触。他认为当地医院缺少足够的防护设备，人们一开始低估了疫情的发展。@新京报我们视频 世面的秒拍视频,5336533996,世面,m,2020/3/20,22:56:19,16,17,86, , , , , , 
https://m.weibo.cn/detail/4484688250886791,【#英国吹哨人确诊新冠肺炎#，曾发报告改变英美消极抗疫策略】3月19日，英国流行病学专家Neil Ferguson确诊感染新冠病毒，出现发热咳嗽症状，已自我隔离。他的团队提交的预测报告改变了英国和美国的抗疫策略。报告预计，如果政府继续采取“延缓策略”，最终可能导致英国有25万人死亡，美国则是110万至120万人死亡。然而，如果是采取“阻断策略”（包括保持社交距离、病例和病例家属的隔离），英国的总死亡人数将大幅降至2万人左右。时差视频的微博视频,5994003317,老板联播,m,2020/3/20,23:01:03,35,16,137, , , , , , 
https://m.weibo.cn/detail/4484695016678167,【#英国的群体免疫是个医学概念#，不是政策！】#白岩松对话中国驻英国大使#刘晓明：“群体免疫”是由英国的首席医学顾问提出的，他们强调这是一个医学概念，不是一个政策。现在看英国政府的应对政策里还是要全面管控。所谓的群体免疫只是一种概念，不是一种政策，而且现在也没有人再提这件事情。#关注英国疫情# 新闻一加一的微博视频,1737943044,新闻一加一,m,2020/3/20,23:27:56,32,12,88, , , , , , 
https://m.weibo.cn/detail/4484690004667512,#遏制疫情在行动# 【全面消毒！蓝天救援队在汉口火车站内进行消杀】3月20日，来自全国各地的蓝天救援队队员齐聚汉口火车站，开始对关闭了58天的火车站开展消杀工作。站内走道、座椅、地面等均进行消毒。（记者陈静茹?制作吴天琦）  长江日报的微博视频 ,1898268644,长江日报,m,2020/3/20,23:08:01,33,28,257, , , , , , 
https://m.weibo.cn/detail/4484691447455984,【#直击疫情下七国华人现状# ：#巴黎唐人街空无一人#】@沸点国际 驻法国拍客向我们展示了疫情之下，巴黎唐人街的冷清景象。在直播中，法国拍客向我们吐露了一名普通在法华人的心声：不愿回国给防疫工作添乱，希望国内同胞理解广大华人的爱国之情。#海外疫情速报#  沸点视频的微博视频 ,5145725878,沸点视频,m,2020/3/20,23:13:45,1,6,62, , , , , , 
https://m.weibo.cn/detail/4484688922318661,【#特朗普疫情简报会上打瞌睡#，美网友瞬间炸锅】美国总统特朗普参加疫情简报会议，会上表现极不耐烦，其间还不断打瞌睡。对此美国网友炸了锅，有网友表示，美国人的生死他根本不在乎，还有人吐槽特朗普的防疫政策竟然是这样制定的。青蜂侠Bee的秒拍视频 ,2853016445,钛媒体APP,f,2020/3/20,23:03:43,27,53,219, , , , , , 
https://m.weibo.cn/detail/4484684577116642,意大利最高级别的医院开放给《sky news》采访，看看新冠下忙碌的医院是怎么个状况  蓝莓医生的微博视频 ,3841607108,蓝莓医生,m,2020/3/20,22:46:26,52,68,254, , , , , , 
https://m.weibo.cn/detail/4484692696645480,【一天新增120例 澳大利亚人为啥还是不戴口罩？】澳大利亚联邦卫生部3月20日公布的数据显示，截至目前，该国新冠肺炎确诊病例累计877例，新增120例。蔡磊是澳大利亚华裔建筑师，现居墨尔本，据他表示澳大利亚人普遍认为只有病人才需要戴口罩，所以在市中心几乎看不到戴口罩的人。同时他表示近两周超市已基本腾空，新鲜蔬菜基本已经断档，而华人偏爱囤萝卜。全球眼News的秒拍视频,1845864154,看看新闻KNEWS,m,2020/3/20,23:18:43,8,22,36, , , , , , 
https://m.weibo.cn/detail/4484688346954802,【#彭银华妻子 会告诉孩子爸爸是英雄#】2月20日，武汉江夏区第一人民医院医生彭银华感染新冠肺炎去世，留下怀孕6个月的妻子和4位没有工作的老人。3月2日，彭银华妻子钟欣在医院产检一切顺利，她希望能把孩子生下来，取一个能纪念孩子父亲的名字，告诉他（她），爸爸是个英雄。#战疫人物#?#聚焦新冠肺炎疫情#??新京报我们视频的酷燃视频,6124642021,新京报我们视频,m,2020/3/20,23:01:26,51,67,892, , , , , , 
https://m.weibo.cn/detail/4484684593478243,【#意大利急救热线专员病逝#，逝前曾安抚妻子】澎湃视频的微博视频 3月14日，意大利一名46岁医院接线员因感染新冠肺炎在家中去世。患者去世前曾叮嘱妻子睡觉，让其不要担心自己。他也是意大利因新冠肺炎死亡的最年轻患者之一。意大利急救热线专员病逝，逝前曾安抚妻子 ,5044281310,澎湃新闻,m,2020/3/20,22:46:31,123,208,826, , , , , , 
https://m.weibo.cn/detail/4484699416113908,【#全球新冠肺炎确诊病例超25万#，死亡10389人】据海外网，美国约翰斯·霍普金斯大学发布的实时统计数据显示，截至北京时间3月20日23时35分，全球新冠肺炎确诊病例达250856例，超25万。死亡病例累计10389人。 ,1893801487,微天下,m,2020/3/20,23:45:25,186,460,1914, , , , , , 
https://m.weibo.cn/detail/4484695054273741,老家同学发给我的视频，黄石大冶老家人民在道路两旁等待江苏医疗队返程的班车，感激之情，溢于言表！感谢江苏医疗队的同道们，勇敢逆行，保护家乡老百姓的健康！#我的健康十八式##武汉爆料##意大利医院内部画面#  妇产刘医生的微博视频 武汉 ,6138118714,妇产刘医生,m,2020/3/20,23:28:04,5,3,58, , , , , , 
https://m.weibo.cn/detail/4484571388975154,【国家卫健委：19日我国#首次新增本土确诊及疑似病例零报告#，#18省份及兵团无本土确诊及疑似病例#】20日，国家卫健委新闻发言人米锋表示，3月19日，我国首次实现新增本土确诊病例和疑似病例零报告，已有18个省份和新疆生产建设兵团无本土现有确诊和疑似病例。 人民日报的微博视频 ,2803301701,人民日报,m,2020/3/20,15:16:41,706,1328,24893, , , , , , 
https://m.weibo.cn/detail/4484673369838129,#全球疫情# #海外抗疫日记# #意大利疫情# 抗击肺炎的故事。意大利医院一名刚结束值班的护士，忍不住哭了起来。她说，从来没有见过如此多的痛苦，心中像压了一块石头。近日意大利感染人数持续暴增，医院里一床难求，全国的医护人员都全力以赴。即便有人倒下了，也不能停止战斗。每日工作要与器械产生的巨大噪音相伴。医护工作者都是天使，如果想为他们分担一些，那么大家就要担负起自己的责任，多一些责任感。 Nita大呵呵的微博视频,6476189426,Nita大呵呵,f,2020/3/20,22:01:55,122,256,1220, , , , , , 
https://m.weibo.cn/detail/4484695032986149,#美国疫情# 纽约州州长Andrew Cuomo下令：非必要企业将其100％的员工留在家里，以遏制全州范围内迅速传播的新型冠状病毒疫情。“这是我们可以采取的最严厉的行动。”@凤凰纽约庞哲 @陈莺迁 @鳳凰陳卿瑋 美国·The White House 白宫 ,6498373231,凤凰王又又,f,2020/3/20,23:28:00,28,114,415, , , , , , 
https://m.weibo.cn/detail/4484556004544428,【#古特雷斯称全球经济衰退可能破纪录#】19日，联合国秘书长古特雷斯在纽约总部举行视频记者会。古特雷斯表示：我们正面临着联合国75年历史上前所未见的全球健康危机。全球经济衰退基本是肯定的，并可能是破纪录的程度。到今年年底，全世界的工人可能损失多达3.4万亿美元的收入。这是一场需要团结应对，才能度过的人类危机。 央视新闻的微博视频,2656274875,央视新闻,m,2020/3/20,14:15:33,1650,2256,28214, , , , , , 
https://m.weibo.cn/detail/4484528930608470,【#捷克总统说只有中国向其提供医疗物资援助#】当地时间3月19日晚上，捷克总统泽曼就新冠肺炎疫情发表电视讲话时表示：目前最大的困难是医疗物资短缺，“因此，我要感谢中华人民共和国，因为中国是唯一一个向捷克提供医疗物资援助的国家。目前，首批病毒检测试剂已抵达捷克”。此前，中国疫情形势严峻的时刻，泽曼曾亲自号召捷克社会各界捐款捐物，并专门派军机为中国运送紧急医疗物资。（总台记者徐明）,2656274875,央视新闻,m,2020/3/20,12:27:58,2381,6142,207114, , , , , , 
https://m.weibo.cn/detail/4484697696928914,【#广州地标大屏写满援鄂医护名字#：你的名字，我们的荣光！】20日晚，广州市内的广州塔、花城广场、北京路等地标建筑及路段的大屏幕齐亮灯，用海报和分批播放队员名字的方式向战“疫”归来的广东支援湖北医疗队员致敬。今夜，#援鄂医护名字闪耀广州地标#，最特别的礼遇献给最英勇的抗疫英雄！广州日报的微博视频,1686546714,环球网,f,2020/3/20,23:38:35,70,56,609, , , , , , 
https://m.weibo.cn/detail/4484685533028431,【人民微评：欢迎最可爱的人，就该用最高礼遇】“过水门”接风洗尘，“铁骑”护送，国宴级大厨“投喂”，#各地最高礼遇迎接援鄂医护回家#。用心、用力、用情，每种仪式都传达朴素信息：为人民拼命，人民铭记心间；每种厚待都传导坚定的价值取向，呵护英雄才会英雄辈出。白衣执甲，英雄凯旋，欢迎回家！人民日报的微博视频,2803301701,人民日报,m,2020/3/20,22:50:15,1902,1019,7005, , , , , , 
https://m.weibo.cn/detail/4484694416256202,【#春分已至英雄可归# 广东援湖北医疗队523名成员返程】今天，广东援助湖北的523名医疗队员圆满完成任务启程返粤，向着曾经奋斗过的城市挥手告别。出发前，列车乘务员和他们互相比心，执勤特警也敬礼相送。有医疗队成员写下了临别祝愿：“热干面，要好好的！”#谢谢你们为湖北拼过命#！（摄影/田悦） ,2656274875,央视新闻,m,2020/3/20,23:25:33,364,425,3985, , , , , , 
https://m.weibo.cn/detail/4484688280485400,【经得起考验的真爱！#隔玻璃亲吻的女护士与男友领证#，全网送祝福】3月20日，浙江义乌，隔玻璃一吻走红的95后抗疫护士陈颖和未婚夫黄千瑞，今天终于领证结婚。1月26日，陈颖作为首批负压病房护士进入抗疫一线工作，本打算2月14日领结婚证的他们，也因为疫情耽误了婚期。@一手Video 一手video的秒拍视频,6004281123,梨视频,m,2020/3/20,23:01:09,405,803,15836, , , , , , 
https://m.weibo.cn/detail/4484686480947523,【支援鄂州医疗队首批433人踏上归途 沿途一市民下跪送行】3月20日，贵州对口支援鄂州医疗队首批433名队员踏上归途。今天也是鄂州解禁第一天，每家可以出门一个人，市民们欢送援鄂医疗队返程，一路上，送行的群众不断欢呼，一位市民更是激动地下跪感谢。医疗队队员说当时离得较远，认不出他是谁，但自己还是被深深的感动。（贵州广播电视台）正能量News的秒拍视频,1845864154,看看新闻KNEWS,m,2020/3/20,22:54:01,75,81,837, , , , , , 
https://m.weibo.cn/detail/4484699143890359,【#谢谢你为湖北拼过命#】近日，#支援湖北医疗队开始撤离#。为表达对他们的谢意和敬意，武汉居民在阳台上齐声大喊“谢谢你们”；山东医疗队回家时，机场准备了最高礼遇“过水门”仪式；海南医疗队共收到了117封来自患者的感谢信……网友：这场过命之交，让人红了眼眶↓转起致敬！ ,2656274875,央视新闻,m,2020/3/20,23:44:20,384,339,2795, , , , , , 
https://m.weibo.cn/detail/4484700879754851,#美国疫情# 白宫新冠简报会开始。 特朗普：我们来更新应对中国病毒的最新进展。 美国·The White House 白宫 ,6498373231,凤凰王又又,f,2020/3/20,23:51:14,19,257,831, , , , , , 
https://m.weibo.cn/detail/4484700570006430,【137名英雄儿女回家了！#辽宁市民等2小时含泪迎接援鄂医护#】3月20日，辽宁首批援鄂137名医疗队员返程回沈阳，机场过水门、警车开道、全线绿灯放行，路旁还有自发赶来夹道欢迎的市民。一位71岁老人称今天这个日子，得赶来看这些孩子回家，还有一市民在路旁等了2个多小时。#辽宁援鄂首批医疗队137人返程#@一手Video 一手video的秒拍视频,6004281123,梨视频,m,2020/3/20,23:50:00,25,30,334, , , , , , 
https://m.weibo.cn/detail/4484699416113908,【#全球新冠肺炎确诊病例超25万#，死亡10389人】据海外网，美国约翰斯·霍普金斯大学发布的实时统计数据显示，截至北京时间3月20日23时35分，全球新冠肺炎确诊病例达250856例，超25万。死亡病例累计10389人。 ,1893801487,微天下,m,2020/3/20,23:45:25,189,474,1990, , , , , , 
https://m.weibo.cn/detail/4484684593478243,【#意大利急救热线专员病逝#，逝前曾安抚妻子】澎湃视频的微博视频 3月14日，意大利一名46岁医院接线员因感染新冠肺炎在家中去世。患者去世前曾叮嘱妻子睡觉，让其不要担心自己。他也是意大利因新冠肺炎死亡的最年轻患者之一。意大利急救热线专员病逝，逝前曾安抚妻子 ,5044281310,澎湃新闻,m,2020/3/20,22:46:31,123,208,827, , , , , , 
https://m.weibo.cn/detail/4484691116015944,【#武汉汉口火车站今日全面消杀#】3月20日，来自全国各地的蓝天救援队队员齐聚武汉汉口火车站，开始对这座在1月23日，因为武汉采取“封城”措施而关闭了58天的火车站开展消杀工作。蓝天救援队队员身背二氧化氯消毒液，手执双管脉冲弥雾机，对火车站内候车大厅，站台的地面，电梯、座椅等各种公共设施进行全面消杀，确保这座单日旅客发送量最高达近16万人次的城市交通枢纽在疫情防控最终环节不留死角、不留盲区。目前，车站何时重新开放仍然待定。（环球时报-环球网赴武汉特派记者樊巍、杨诚、崔萌）,1686546714,环球网,f,2020/3/20,23:12:26,227,211,1418, , , , , , 
https://m.weibo.cn/detail/4484684727979475,【#隔玻璃亲吻的女护士与男友领证#】 因“隔着玻璃的一吻”感动了许多网友的护士陈颖，今天结婚了。大年初一，浙大四院的陈颖接到护士长的通知紧急赶回医院参加培训，此后作为首批负压病房护士在一线救治新冠肺炎确诊病人。男友黄千瑞一直默默支持她，无法拥抱、亲吻，就用另一种方式陪伴她。两人约定，等疫情结束，第一件事就是去领证。尽管因抗疫推迟了 36 天，这个心愿终于实现了。@新华视点  新华视点的微博视频,1663072851,中国日报,m,2020/3/20,22:47:03,351,529,8884, , , , , , 
https://m.weibo.cn/detail/4484695553106604,【专家解读：#美军医疗船抗疫作用有限#】美国海军部署“舒适号”和“仁慈号”两艘大型医疗船，协助抗击疫情。军事专家杜文龙解读：海上的“三甲医院”虽可实现陆海隔离，但如果隔离做不好，反而会像钻石公主号一样，出现大规模爆发传染，因此难以发挥决定性作用。央视军事的微博视频 @央视军事 ,1974576991,环球时报,m,2020/3/20,23:30:04,66,191,710, , , , , , 
https://m.weibo.cn/detail/4484571388975154,【国家卫健委：19日我国#首次新增本土确诊及疑似病例零报告#，#18省份及兵团无本土确诊及疑似病例#】20日，国家卫健委新闻发言人米锋表示，3月19日，我国首次实现新增本土确诊病例和疑似病例零报告，已有18个省份和新疆生产建设兵团无本土现有确诊和疑似病例。 人民日报的微博视频 ,2803301701,人民日报,m,2020/3/20,15:16:41,706,1328,24894, , , , , , 
https://m.weibo.cn/detail/4484673369838129,#全球疫情# #海外抗疫日记# #意大利疫情# 抗击肺炎的故事。意大利医院一名刚结束值班的护士，忍不住哭了起来。她说，从来没有见过如此多的痛苦，心中像压了一块石头。近日意大利感染人数持续暴增，医院里一床难求，全国的医护人员都全力以赴。即便有人倒下了，也不能停止战斗。每日工作要与器械产生的巨大噪音相伴。医护工作者都是天使，如果想为他们分担一些，那么大家就要担负起自己的责任，多一些责任感。 Nita大呵呵的微博视频,6476189426,Nita大呵呵,f,2020/3/20,22:01:55,122,257,1225, , , , , , 
https://m.weibo.cn/detail/4484695032986149,#美国疫情# 纽约州州长Andrew Cuomo下令：非必要企业将其100％的员工留在家里，以遏制全州范围内迅速传播的新型冠状病毒疫情。“这是我们可以采取的最严厉的行动。”@凤凰纽约庞哲 @陈莺迁 @鳳凰陳卿瑋 美国·The White House 白宫 ,6498373231,凤凰王又又,f,2020/3/20,23:28:00,28,115,420, , , , , , 
https://m.weibo.cn/detail/4484556004544428,【#古特雷斯称全球经济衰退可能破纪录#】19日，联合国秘书长古特雷斯在纽约总部举行视频记者会。古特雷斯表示：我们正面临着联合国75年历史上前所未见的全球健康危机。全球经济衰退基本是肯定的，并可能是破纪录的程度。到今年年底，全世界的工人可能损失多达3.4万亿美元的收入。这是一场需要团结应对，才能度过的人类危机。 央视新闻的微博视频,2656274875,央视新闻,m,2020/3/20,14:15:33,1650,2256,28220, , , , , , 
https://m.weibo.cn/detail/4484528930608470,【#捷克总统说只有中国向其提供医疗物资援助#】当地时间3月19日晚上，捷克总统泽曼就新冠肺炎疫情发表电视讲话时表示：目前最大的困难是医疗物资短缺，“因此，我要感谢中华人民共和国，因为中国是唯一一个向捷克提供医疗物资援助的国家。目前，首批病毒检测试剂已抵达捷克”。此前，中国疫情形势严峻的时刻，泽曼曾亲自号召捷克社会各界捐款捐物，并专门派军机为中国运送紧急医疗物资。（总台记者徐明）,2656274875,央视新闻,m,2020/3/20,12:27:58,2381,6142,207124, , , , , , 
https://m.weibo.cn/detail/4484697696928914,【#广州地标大屏写满援鄂医护名字#：你的名字，我们的荣光！】20日晚，广州市内的广州塔、花城广场、北京路等地标建筑及路段的大屏幕齐亮灯，用海报和分批播放队员名字的方式向战“疫”归来的广东支援湖北医疗队员致敬。今夜，#援鄂医护名字闪耀广州地标#，最特别的礼遇献给最英勇的抗疫英雄！广州日报的微博视频,1686546714,环球网,f,2020/3/20,23:38:35,72,58,621, , , , , , 
